SMILES	ST_split
COC(=O)C(=O)C1C(CC2=C(C1c1ccccc1)c1ccccc1N2C)c1ccccc1	0.453600003
CC(C)(C)c1ccc2SC3=CC4=C(c5ccccc5)c5cc(ccc5SC4=CC3=C(c3ccccc3)c2c1)C(C)(C)C	1.505100009
O=C(OC1CC2CCC(C2)C21CCCO2)c1cc(cc(c1)N(=O)=O)N(=O)=O	1.5975000099999996
CCOc1ccc(cc1)N(C1=CC=C(S1)c1cc(nc(c1)c1ccncc1)c1ccncc1)c1ccc(OCC)cc1	1.0106000059999998
c1ccc2c(c1)c(C=Cc1cccnc1)c1ccccc1c2C=Cc1cccnc1	1.2536000079999998
OC1COC(OC1C(=O)c1nccnc1Cl)c1ccccc1	0.426700002
CN(C)c1ccc(cc1)C(=[N+](C)C)C(=S)[S-]	0.6176000039999998
CCCCC(I)=C1OC(=Nc2ccccc12)c1ccc(cc1)C(F)(F)F	0.8641000060000001
COc1ccccc1C(=C1[S+]([O-])c2ccccc2C1=O)C(C)(C)C	0.3256000019999998
CN1CC(c2cccc3ccccc23)C2(CCCC(=Cc3cccc4ccccc34)C2=O)C21C(=O)c1cccc3cccc2c13	0.317300001
Cc1ccc(OCC2=NNC(=S)N2c2ccc(C)cc2)cc1	1.4002000090000002
CCN1C2=C(C(c3ccc(cc3)N(=O)=O)c3ccccc13)C(=O)CC(C)(C)C2	1.3386000079999998
S1C=CSC1=C1C2=C(C=CS2)C2=C1SC=C2	1.1882000069999998
CC(C)(C)c1cc(c(P=C(Cl)P(Cl)(=S)C(C)(C)C)c(c1)C(C)(C)C)C(C)(C)C	0.8030000050000003
O=S1(=O)c2ccc(cc2c2cc(ccc12)N1c2ccccc2Sc2ccccc12)N1c2ccccc2Sc2ccccc12	0.083300001
N1N=C(Sc2ccccc12)N=Nc1ccccc1	1.084600007
CC=CCN1C(=O)C2(C(C)C=CN3c4ccccc4C(=O)C23C(C)C=C)c2ccccc12	0.5718000029999999
CCOC(=O)C1=C(C)NC2=NC3=NC(=CC(=O)N3N2C1c1ccccc1)C	1.135000007
Nc1ccccc1C#Cc1ccccc1C#Cc1ccc(cc1)C#Cc1ccccc1C#Cc1ccccc1N	0.8069000050000001
